timestamp,open,high,low,close,volume
2017-10-19,986.0000,988.8800,978.3900,984.4500,1282755
2017-10-18,991.7700,996.7200,986.9750,992.8100,1022521
2017-10-17,990.2900,996.4400,988.5900,992.1800,1266399
2017-10-16,992.1000,993.9070,984.0000,992.0000,900751
2017-10-13,992.0000,997.2100,989.0000,989.6800,1143907
2017-10-12,987.4500,994.1200,985.0000,987.8300,1259082
2017-10-11,973.7200,990.7100,972.2500,989.2500,1663731
2017-10-10,980.0000,981.5700,966.0800,972.6000,956419
2017-10-09,980.0000,985.4250,976.1100,977.0000,886700
2017-10-06,966.7000,979.4600,963.3600,978.8900,1142699
2017-10-05,955.4900,970.9100,955.1800,969.9600,1202101
2017-10-04,957.0000,960.3900,950.6900,951.6800,881380
2017-10-03,954.0000,958.0000,949.1400,957.7900,881562
2017-10-02,959.9800,962.5400,947.8400,953.2700,1222026
2017-09-29,952.0000,959.7860,951.5100,959.1100,1533133
2017-09-28,941.3600,950.6900,940.5500,949.5000,959648
2017-09-27,927.7400,949.9000,927.7400,944.4900,2202959
2017-09-26,923.7200,930.8200,921.1400,924.8600,1652848
2017-09-25,925.4500,926.4000,909.7000,920.9700,1822881
2017-09-22,927.7500,934.7300,926.4800,928.5300,1038551
2017-09-21,933.0000,936.5300,923.8300,932.4500,1207656
2017-09-20,922.9800,933.8800,922.0000,931.5800,1518166
2017-09-19,917.4200,922.4200,912.5500,921.8100,902415
2017-09-18,920.0100,922.0800,910.6000,915.0000,1263456
2017-09-15,924.6600,926.4900,916.3600,920.2900,2475031
2017-09-14,931.2500,932.7700,924.0000,925.1100,1389012
2017-09-13,930.6600,937.2500,929.8600,935.0900,1066051
2017-09-12,932.5900,933.4800,923.8610,932.0700,1120449
2017-09-11,934.2500,938.3800,926.9200,929.0800,1247138
2017-09-08,936.4900,936.9900,924.8800,926.5000,993832
2017-09-07,931.7300,936.4100,923.6200,935.9500,1200257
2017-09-06,930.1500,930.9150,919.2700,927.8100,1468808
2017-09-05,933.0800,937.0000,921.9600,928.4500,1202163
2017-09-01,941.1300,942.4800,935.1500,937.3400,913404
2017-08-31,931.7600,941.9800,931.7600,939.3300,1553301
2017-08-30,920.0500,930.8190,919.6500,929.5700,1282093
2017-08-29,905.1000,923.3300,905.0000,921.2900,1180160
2017-08-28,916.0000,919.2450,911.8700,913.8100,1072467
2017-08-25,923.4900,925.5550,915.5000,915.8900,1040693
2017-08-24,928.6600,930.8400,915.5000,921.2800,1218875
2017-08-23,921.9300,929.9300,919.3600,927.0000,1077809
2017-08-22,912.7200,925.8600,911.4750,924.6900,1145571
2017-08-21,910.0000,913.0000,903.4000,906.6600,932903
2017-08-18,910.3100,915.2750,907.1540,910.6700,1333572
2017-08-17,925.7800,926.8600,910.9800,910.9800,1218963
2017-08-16,925.2900,932.7000,923.4450,926.9600,988604
2017-08-15,924.2300,926.5500,919.8200,922.2200,873070
2017-08-14,922.5300,924.6680,918.1900,922.6700,1047828
2017-08-11,907.9700,917.7800,905.5800,914.3900,1190458
2017-08-10,917.5500,919.2600,906.1300,907.2400,1722296
2017-08-09,920.6100,925.9800,917.2500,922.9000,1169431
2017-08-08,927.0900,935.8140,925.6100,926.7900,1039394
2017-08-07,929.0600,931.7000,926.5000,929.3600,1012296
2017-08-04,926.7500,930.3070,923.0300,927.9600,1019159
2017-08-03,930.3400,932.2400,922.2400,923.6500,1179126
2017-08-02,928.6100,932.6000,916.6800,930.3900,1816343
2017-08-01,932.3800,937.4470,929.2600,930.8300,1211553
2017-07-31,941.8900,943.5900,926.0400,930.5000,1952716
2017-07-28,929.4000,943.8300,927.5000,941.5300,1775076
2017-07-27,951.7800,951.7800,920.0000,934.0900,3095263
2017-07-26,954.6800,955.0000,942.2790,947.8000,2056013
2017-07-25,953.8100,959.7000,945.4000,950.7000,4626086
2017-07-24,972.2200,986.2000,970.7700,980.3400,2634669
2017-07-21,962.2500,973.2300,960.1500,972.9200,1665103
2017-07-20,975.0000,975.9000,961.5100,968.1500,1577103
2017-07-19,967.8400,973.0400,964.0300,970.8900,1212814
2017-07-18,953.0000,968.0400,950.6000,965.4000,1131130
2017-07-17,957.0000,960.7400,949.2410,953.4200,1141026
2017-07-14,952.0000,956.9100,948.0050,955.9900,1017632
2017-07-13,946.2900,954.4500,943.0100,947.1600,1291782
2017-07-12,938.6800,946.3000,934.4700,943.8300,1505982
2017-07-11,929.5400,931.4300,922.0000,930.0900,1093281
2017-07-10,921.7700,930.3800,919.5900,928.8000,1189085
2017-07-07,908.8500,921.5400,908.8500,918.5900,1588034
2017-07-06,904.1200,914.9444,899.7000,906.6900,1409533
2017-07-05,901.7600,914.5100,898.5000,911.7100,1743497
2017-07-03,912.1800,913.9400,894.7900,898.7000,1710189
2017-06-30,926.0500,926.0500,908.3100,908.7300,2035931
2017-06-29,929.9200,931.2600,910.6200,917.7900,3248393
2017-06-28,929.0000,942.7500,916.0000,940.4900,2712222
2017-06-27,942.4600,948.2900,926.8500,927.3300,2553771
2017-06-26,969.9000,973.3100,950.7900,952.2700,1581031
2017-06-23,956.8300,966.0000,954.2000,965.5900,1394008
2017-06-22,958.7000,960.7200,954.5500,957.0900,940373
2017-06-21,953.6400,960.1000,950.7600,959.4500,1192342
2017-06-20,957.5200,961.6200,950.0100,950.6300,1111840
2017-06-19,949.9600,959.9900,949.0500,957.3700,1494191
2017-06-16,940.0000,942.0400,931.5950,939.7800,2921393
2017-06-15,933.9700,943.3390,924.4400,942.3100,2055953
2017-06-14,959.9200,961.1500,942.2500,950.7600,1477033
2017-06-13,951.9100,959.9800,944.0900,953.4000,1995350
2017-06-12,939.5600,949.3550,915.2330,942.9000,3731589
2017-06-09,984.5000,984.5000,935.6300,949.8300,3270248
2017-06-08,982.3500,984.5700,977.2000,983.4100,1451232
2017-06-07,980.0000,983.9800,975.9400,980.9400,1429834
2017-06-06,983.1600,988.2500,975.1400,976.5700,1796904
2017-06-05,976.5500,986.9100,975.1000,983.6800,1221971
2017-06-02,969.4600,975.8800,966.0000,975.6000,1717212
2017-06-01,968.9500,971.5000,960.0100,966.9500,1403200
2017-05-31,975.0200,979.2700,960.1800,964.8600,2426589
2017-05-30,970.3100,976.2000,969.4900,975.8800,1455686
2017-05-26,969.7000,974.9800,965.0300,971.4700,1246186
2017-05-25,957.3300,972.6290,955.4700,969.5400,1645873
2017-05-24,952.9800,955.0900,949.5000,954.9600,990248
2017-05-23,947.9200,951.4670,942.5750,948.8200,1259285
2017-05-22,935.0000,941.8830,935.0000,941.8600,1092176
2017-05-19,931.4700,937.7550,931.0000,934.0100,1382221
2017-05-18,921.0000,933.1700,918.7500,930.2400,1586465
2017-05-17,935.6700,939.3330,918.1400,919.6200,2323389
2017-05-16,940.0000,943.1100,937.5800,943.0000,956692
2017-05-15,932.9500,938.2500,929.3400,937.0800,1094283
2017-05-12,931.5300,933.4400,927.8500,932.2200,1038409
2017-05-11,925.3200,932.5300,923.0300,930.6000,830838
2017-05-10,931.9800,932.0000,925.1600,928.7800,1170055
2017-05-09,936.9500,937.5000,929.5300,932.1700,1575628
2017-05-08,926.1200,936.9250,925.2600,934.3000,1319052
2017-05-05,933.5400,934.9000,925.2000,927.1300,1904731
2017-05-04,926.0700,935.9300,924.5900,931.6600,1405844
2017-05-03,914.8600,928.1000,912.5430,927.0400,1477329
2017-05-02,909.6200,920.7700,909.4530,916.4400,1520766
2017-05-01,901.9400,915.6800,901.4500,912.5700,2100457
2017-04-28,910.6600,916.8500,905.7700,905.9600,3160585
2017-04-27,873.6000,875.4000,870.3800,874.2500,1734197
2017-04-26,874.2300,876.0500,867.7480,871.7300,1188464
2017-04-25,865.0000,875.0000,862.8100,872.3000,1654161
2017-04-24,851.2000,863.4500,849.8600,862.7600,1371581
2017-04-21,842.8800,843.8800,840.6000,843.1900,1323583
2017-04-20,841.4400,845.2000,839.3200,841.6500,959031
2017-04-19,839.7900,842.2200,836.2900,838.2100,954330
2017-04-18,834.2200,838.9300,832.7100,836.8200,836722
2017-04-17,825.0100,837.7500,824.4700,837.1700,895015
2017-04-13,822.1400,826.3800,821.4400,823.5600,1122362
2017-04-12,821.9300,826.6600,821.0200,824.3200,900480
2017-04-11,824.7100,827.4270,817.0200,823.3500,1079732
2017-04-10,825.3900,829.3500,823.7700,824.7300,978905
2017-04-07,827.9600,828.4850,820.5130,824.6700,1056692
2017-04-06,832.4000,836.3900,826.4600,827.8800,1254433
2017-04-05,835.5100,842.4500,830.7200,831.4100,1555328
2017-04-04,831.3600,835.1800,829.0360,834.5700,1045363
2017-04-03,829.2200,840.8500,829.2200,838.5500,1671503
2017-03-31,828.9700,831.6400,827.3900,829.5600,1401893
2017-03-30,833.5000,833.6800,829.0000,831.5000,1055339
2017-03-29,825.0000,832.7650,822.3801,831.4100,1786321
2017-03-28,820.4100,825.9900,814.0270,820.9200,1620542
2017-03-27,806.9500,821.6300,803.3700,819.5100,1894990
2017-03-24,820.0800,821.9300,808.8900,814.4300,1981006
2017-03-23,821.0000,822.5700,812.2570,817.5800,3487056
2017-03-22,831.9100,835.5500,827.1801,829.5900,1401465
2017-03-21,851.4000,853.5000,829.0200,830.4600,2463484
2017-03-20,850.0100,850.2200,845.1500,848.4000,1231521
2017-03-17,851.6100,853.4000,847.1100,852.1200,1716471
2017-03-16,849.0300,850.8500,846.1300,848.7800,977560
2017-03-15,847.5900,848.6300,840.7700,847.2000,1381474
2017-03-14,843.6400,847.2400,840.8000,845.6200,780198
2017-03-13,844.0000,848.6850,843.2500,845.5400,1223647
2017-03-10,843.2800,844.9100,839.5000,843.2500,1704024
2017-03-09,836.0000,842.0000,834.2100,838.6800,1261517
2017-03-08,833.5100,838.1500,831.7900,835.3700,989773
2017-03-07,827.4000,833.4100,826.5200,831.9100,1037630
2017-03-06,826.9500,828.8800,822.4000,827.7800,1109037
2017-03-03,830.5600,831.3600,825.7510,829.0800,896378
2017-03-02,833.8500,834.5100,829.6400,830.6300,942476
2017-03-01,828.8500,836.2550,827.2600,835.2400,1496540
2017-02-28,825.6100,828.5400,820.2000,823.2100,2260769
2017-02-27,824.5500,830.5000,824.0000,829.2800,1101466
2017-02-24,827.7300,829.0000,824.2000,828.6400,1392202
2017-02-23,830.1200,832.4600,822.8800,831.3300,1472771
2017-02-22,828.6600,833.2500,828.6400,830.7600,987248
2017-02-21,828.6600,833.4500,828.3500,831.6600,1262337
2017-02-17,823.0200,828.0700,821.6550,828.0700,1611039
2017-02-16,819.9300,824.4000,818.9800,824.1600,1287626
2017-02-15,819.3600,823.0000,818.4700,818.9800,1313617
2017-02-14,819.0000,823.0000,816.0000,820.4500,1054732
2017-02-13,816.0000,820.9590,815.4900,819.2400,1213324
2017-02-10,811.7000,815.2500,809.7800,813.6700,1134976
2017-02-09,809.5100,810.6600,804.5400,809.5600,990391
2017-02-08,807.0000,811.8400,803.1903,808.3800,1155990
2017-02-07,803.9900,810.5000,801.7800,806.9700,1241221
2017-02-06,799.7000,801.6700,795.2501,801.3400,1184483
2017-02-03,802.9900,806.0000,800.3700,801.4900,1463448
2017-02-02,793.8000,802.7000,792.0000,798.5300,1532138
2017-02-01,799.6800,801.1900,791.1900,795.6950,2029744
2017-01-31,796.8600,801.2500,790.5200,796.7900,2160556
2017-01-30,814.6600,815.8400,799.8000,802.3200,3246573
2017-01-27,834.7100,841.9500,820.4400,823.3100,2965771
2017-01-26,837.8100,838.0000,827.0100,832.1500,2973891
2017-01-25,829.6200,835.7700,825.0600,835.6700,1627304
2017-01-24,822.3000,825.9000,817.8210,823.8700,1474010
2017-01-23,807.2500,820.8700,803.7400,819.3100,1963628
2017-01-20,806.9100,806.9100,801.6900,805.0200,1670045
2017-01-19,805.1200,809.4800,801.8000,802.1750,919325
2017-01-18,805.8100,806.2050,800.9900,806.0700,1294407
2017-01-17,807.0800,807.1400,800.3700,804.6100,1362115
2017-01-13,807.4800,811.2244,806.6900,807.8800,1099215
2017-01-12,807.1400,807.3900,799.1700,806.3600,1353057
2017-01-11,805.0000,808.1500,801.3700,807.9100,1065936
2017-01-10,807.8600,809.1299,803.5100,804.7900,1176780
2017-01-09,806.4000,809.9664,802.8300,806.6500,1274645
2017-01-06,795.2600,807.9000,792.2041,806.1500,1640170
2017-01-05,786.0800,794.4800,785.0200,794.0200,1335167
2017-01-04,788.3600,791.3400,783.1600,786.9000,1072958
2017-01-03,778.8100,789.6300,775.8000,786.1400,1657268
